start,end,duration,total_rain
2012-09-21 11:12:00,2012-09-21 16:49:00,352,139.998
2012-09-24 09:09:00,2012-09-24 21:47:00,773,376.59599999999995
2012-09-26 09:15:00,2012-09-26 11:56:00,176,33.30500000000001
2012-09-27 12:33:00,2012-09-27 13:49:00,91,26.673000000000002
2012-09-29 08:32:00,2012-09-29 11:49:00,212,96.62599999999999
2012-10-01 18:11:00,2012-10-01 19:27:00,91,30.018
2012-10-03 14:03:00,2012-10-03 14:50:00,62,19.999000000000002
2012-10-03 18:08:00,2012-10-03 19:34:00,101,33.348
2012-10-04 01:27:00,2012-10-04 02:48:00,96,63.346
2012-10-05 09:42:00,2012-10-05 15:36:00,369,123.316
2012-10-06 08:31:00,2012-10-06 09:46:00,90,13.331
2012-10-08 22:56:00,2012-10-08 23:12:00,31,10.001000000000001
2012-10-10 03:55:00,2012-10-10 05:57:00,137,20.002999999999997
2012-10-11 10:41:00,2012-10-11 11:15:00,49,13.348
2012-10-12 18:38:00,2012-10-13 05:40:00,677,286.655
2012-10-13 12:18:00,2012-10-13 13:04:00,61,49.998
2012-10-13 22:29:00,2012-10-13 23:11:00,57,13.339000000000002
2012-10-14 10:27:00,2012-10-14 12:14:00,122,43.327000000000005
2012-10-16 13:21:00,2012-10-16 16:13:00,187,93.33399999999999
2012-10-16 21:59:00,2012-10-16 22:58:00,74,10.007000000000001
2012-10-18 01:39:00,2012-10-18 03:08:00,104,29.994000000000007
2012-10-19 03:13:00,2012-10-19 04:01:00,63,13.347
2012-10-19 05:33:00,2012-10-19 07:00:00,102,26.651999999999997
2012-10-21 21:52:00,2012-10-21 23:41:00,124,39.989000000000004
2012-10-27 14:23:00,2012-10-27 15:18:00,70,36.66599999999999
2012-10-29 05:09:00,2012-10-29 17:52:00,778,209.916
2012-10-29 20:56:00,2012-10-29 22:05:00,84,26.67
2012-11-01 19:09:00,2012-11-01 23:17:00,263,96.633
2012-11-02 05:01:00,2012-11-02 08:14:00,208,69.94600000000001
2012-11-02 15:51:00,2012-11-02 16:46:00,70,10.004
2012-11-03 06:07:00,2012-11-03 08:30:00,158,90.009
2012-11-03 21:22:00,2012-11-03 22:14:00,67,16.65
2012-11-04 22:45:00,2012-11-05 03:34:00,304,80.01400000000001
2012-11-06 15:20:00,2012-11-06 19:19:00,254,56.666999999999994
2012-11-08 06:20:00,2012-11-08 07:21:00,76,26.659
2012-11-10 05:16:00,2012-11-10 05:55:00,54,60.001000000000005
2012-11-10 22:47:00,2012-11-11 00:15:00,103,20.0
2012-11-23 15:28:00,2012-11-23 18:06:00,173,93.336
2012-11-25 09:15:00,2012-11-25 12:17:00,197,66.656
2012-11-25 16:42:00,2012-11-25 21:34:00,307,106.674
2012-11-27 17:49:00,2012-11-27 18:27:00,53,36.67100000000001
2012-11-28 21:53:00,2012-11-28 23:47:00,129,16.649
2012-11-29 18:01:00,2012-11-29 22:08:00,262,63.31400000000001
2012-12-01 21:51:00,2012-12-02 01:04:00,208,129.996
2012-12-02 02:14:00,2012-12-02 04:39:00,160,39.986000000000004
2012-12-09 03:11:00,2012-12-09 08:51:00,355,143.296
2012-12-14 22:59:00,2012-12-15 02:44:00,240,66.626
2012-12-17 01:03:00,2012-12-17 03:59:00,191,106.66499999999999
2012-12-23 08:43:00,2012-12-23 13:39:00,311,79.996
2012-12-24 17:02:00,2012-12-24 20:35:00,228,106.673
2012-12-24 21:39:00,2012-12-24 22:10:00,46,13.346
2012-12-25 13:33:00,2012-12-25 14:28:00,70,10.009999999999998
2012-12-25 18:51:00,2012-12-25 19:52:00,76,10.023999999999997
2012-12-25 22:19:00,2012-12-25 23:36:00,92,13.348
2012-12-26 01:03:00,2012-12-26 02:19:00,91,23.331999999999997
2012-12-26 04:39:00,2012-12-26 07:07:00,163,33.323
2012-12-26 16:18:00,2012-12-26 18:36:00,153,30.012
2012-12-27 01:51:00,2012-12-27 10:57:00,561,193.324
2012-12-28 19:07:00,2012-12-28 22:17:00,205,49.962
2012-12-29 06:43:00,2012-12-29 07:37:00,69,13.332
2012-12-30 12:23:00,2012-12-30 12:51:00,43,20.002
2012-12-30 21:22:00,2012-12-30 21:43:00,36,16.66
2012-12-31 02:56:00,2012-12-31 08:08:00,327,99.97800000000002
2012-12-31 19:45:00,2013-01-01 03:01:00,451,163.334
2013-01-02 01:37:00,2013-01-02 02:30:00,68,19.984
2013-01-02 22:01:00,2013-01-03 01:20:00,214,26.675000000000004
2013-01-03 02:39:00,2013-01-03 05:38:00,194,29.954000000000004
2013-01-07 23:15:00,2013-01-08 02:59:00,239,56.676
2013-01-09 05:58:00,2013-01-09 08:06:00,143,16.632000000000005
2013-01-09 09:09:00,2013-01-09 12:57:00,243,53.297999999999995
2013-01-11 09:46:00,2013-01-11 11:35:00,124,26.67
2013-01-11 15:48:00,2013-01-11 16:27:00,54,13.335999999999999
2013-01-14 01:01:00,2013-01-14 04:08:00,202,36.662
2013-01-14 17:47:00,2013-01-14 18:59:00,87,13.332999999999998
2013-01-14 20:53:00,2013-01-14 23:12:00,154,23.339999999999996
2013-01-26 17:08:00,2013-01-26 19:40:00,167,36.666000000000004
2013-01-27 11:18:00,2013-01-27 17:31:00,388,89.975
2013-01-29 00:36:00,2013-01-29 04:46:00,265,99.982
2013-01-29 21:35:00,2013-01-30 02:32:00,312,183.32299999999998
2013-01-30 04:44:00,2013-01-30 08:49:00,260,79.99600000000001
2013-01-30 23:14:00,2013-01-31 03:01:00,242,33.293000000000006
2013-01-31 13:55:00,2013-01-31 15:34:00,114,26.652
2013-02-01 06:53:00,2013-02-01 09:09:00,151,39.98500000000001
2013-02-03 14:30:00,2013-02-03 17:20:00,185,93.34400000000001
2013-02-04 05:44:00,2013-02-04 10:13:00,284,53.345
2013-02-04 17:08:00,2013-02-04 17:27:00,34,20.000999999999998
2013-02-05 22:17:00,2013-02-06 03:46:00,344,50.028999999999996
2013-02-18 19:36:00,2013-02-19 01:31:00,370,73.24100000000001
2013-02-24 17:53:00,2013-02-24 20:30:00,172,23.308999999999997
2013-03-29 21:11:00,2013-03-29 21:50:00,54,13.338000000000001
2013-04-07 14:34:00,2013-04-07 15:54:00,95,19.998999999999995
2013-04-10 12:30:00,2013-04-10 22:57:00,642,156.603
2013-04-17 20:15:00,2013-04-17 22:49:00,169,36.67700000000001
2013-04-24 18:16:00,2013-04-24 18:56:00,55,13.322999999999999
2013-04-25 17:47:00,2013-04-25 21:22:00,230,130.036
2013-04-26 03:14:00,2013-04-26 03:52:00,53,13.325000000000001
2013-05-11 18:44:00,2013-05-11 19:26:00,57,29.997999999999998
2013-05-12 07:58:00,2013-05-12 08:23:00,40,16.661
2013-05-13 11:38:00,2013-05-13 15:07:00,224,73.32500000000002
2013-05-14 02:21:00,2013-05-14 06:02:00,236,83.331
2013-05-15 18:30:00,2013-05-15 23:20:00,305,176.69
2013-05-17 03:19:00,2013-05-17 04:40:00,96,16.655000000000005
2013-05-19 17:49:00,2013-05-19 18:57:00,83,10.002
2013-05-21 14:41:00,2013-05-22 14:06:00,1420,669.961
2013-05-25 03:03:00,2013-05-25 03:23:00,35,13.332
2013-05-25 04:56:00,2013-05-25 08:21:00,220,23.326000000000008
2013-05-28 16:25:00,2013-05-28 17:40:00,90,63.312
2013-05-29 10:23:00,2013-05-29 11:15:00,67,13.329
2013-05-29 14:11:00,2013-05-29 14:26:00,30,13.336
2013-06-13 00:21:00,2013-06-13 09:08:00,542,246.707
2013-06-13 18:45:00,2013-06-13 20:08:00,98,16.645
2013-06-14 05:32:00,2013-06-14 06:53:00,96,29.992000000000004
2013-06-15 13:55:00,2013-06-15 15:00:00,80,73.348
2013-06-15 23:05:00,2013-06-16 01:00:00,130,79.991
2013-06-19 11:11:00,2013-06-19 13:47:00,171,99.988
2013-06-19 18:07:00,2013-06-19 18:54:00,62,13.347000000000001
2013-06-19 21:08:00,2013-06-19 22:49:00,116,29.993000000000002
2013-06-21 11:21:00,2013-06-21 11:54:00,48,126.664
2013-06-21 18:28:00,2013-06-21 21:31:00,198,116.63300000000004
2013-06-22 07:17:00,2013-06-22 08:47:00,105,10.012999999999998
2013-06-22 18:52:00,2013-06-22 21:15:00,158,56.676
2013-06-22 23:57:00,2013-06-23 01:34:00,112,26.653000000000006
2013-06-23 11:34:00,2013-06-23 13:14:00,115,13.341000000000001
2013-06-27 08:37:00,2013-06-27 10:21:00,119,13.357
2013-06-27 23:25:00,2013-06-28 02:38:00,208,29.928999999999995
2013-06-28 16:38:00,2013-06-28 19:14:00,171,43.307
2013-06-29 05:21:00,2013-06-29 09:12:00,246,29.949000000000005
2013-07-25 02:13:00,2013-07-25 04:56:00,178,26.696000000000005
2013-07-27 18:34:00,2013-07-27 19:21:00,62,46.669
2013-07-30 22:27:00,2013-07-30 23:16:00,64,43.323
2013-07-31 10:23:00,2013-07-31 10:53:00,45,16.653999999999996
2013-08-06 03:46:00,2013-08-06 04:06:00,35,133.336
2013-08-08 00:27:00,2013-08-08 01:47:00,95,86.673
2013-08-12 09:34:00,2013-08-12 10:10:00,51,209.998
2013-08-12 16:35:00,2013-08-12 17:13:00,53,19.997999999999998
2013-08-15 22:53:00,2013-08-15 23:20:00,42,13.332
2013-08-16 18:59:00,2013-08-16 20:53:00,129,39.993
2013-08-16 23:45:00,2013-08-17 02:11:00,161,13.345000000000002
2013-08-17 07:06:00,2013-08-17 07:39:00,48,13.341
2013-08-30 12:44:00,2013-08-30 13:23:00,54,49.998
2013-09-01 22:58:00,2013-09-02 05:02:00,379,89.966
2013-09-02 10:13:00,2013-09-02 11:41:00,103,16.693
2013-09-02 15:14:00,2013-09-02 16:52:00,113,46.66799999999999
2013-09-02 18:39:00,2013-09-02 21:07:00,163,53.333
2013-09-02 22:27:00,2013-09-02 23:54:00,102,16.668
2013-09-08 17:36:00,2013-09-08 19:29:00,128,43.319
2013-09-09 05:20:00,2013-09-09 16:01:00,656,383.322
2013-09-10 16:00:00,2013-09-10 18:09:00,144,29.989000000000004
2013-09-10 23:03:00,2013-09-11 02:15:00,207,106.65799999999999
2013-09-12 02:28:00,2013-09-12 04:32:00,139,60.02899999999999
2013-09-12 13:43:00,2013-09-12 14:24:00,56,13.318000000000001
2013-09-14 17:27:00,2013-09-14 23:19:00,367,143.30499999999998
2013-09-15 22:23:00,2013-09-16 06:18:00,490,149.97000000000003
2013-09-17 15:06:00,2013-09-17 17:44:00,173,26.666
2013-09-18 16:25:00,2013-09-18 17:07:00,57,10.014000000000001
2013-09-25 19:26:00,2013-09-26 01:40:00,389,309.995
2013-10-13 00:54:00,2013-10-13 01:35:00,56,13.328
2013-10-15 13:35:00,2013-10-15 15:07:00,107,16.655
2013-10-17 03:04:00,2013-10-17 05:32:00,163,23.318999999999996
2013-10-17 09:49:00,2013-10-17 10:46:00,72,13.32
2013-10-19 18:51:00,2013-10-20 01:29:00,413,140.002
2013-10-21 03:00:00,2013-10-21 04:23:00,98,73.327
2013-10-21 05:29:00,2013-10-21 06:41:00,87,19.989
2013-10-21 19:21:00,2013-10-22 00:35:00,329,170.023
2013-10-23 03:21:00,2013-10-23 05:15:00,129,43.344
2013-10-27 11:36:00,2013-10-27 15:41:00,260,119.957
2013-10-27 22:57:00,2013-10-28 01:38:00,176,149.993
2013-10-28 07:09:00,2013-10-28 11:02:00,248,96.646
2013-10-29 05:45:00,2013-10-29 08:35:00,185,73.317
2013-10-29 10:32:00,2013-10-29 15:54:00,337,110.003
2013-10-29 21:23:00,2013-10-29 23:19:00,131,40.01
2013-10-30 04:03:00,2013-10-30 06:05:00,137,16.653
2013-10-30 08:09:00,2013-10-30 10:32:00,158,36.668000000000006
2013-10-31 15:50:00,2013-10-31 21:20:00,345,119.991
2013-11-01 10:55:00,2013-11-01 11:45:00,65,29.994999999999997
2013-11-01 16:48:00,2013-11-01 17:49:00,76,16.656000000000002
2013-11-02 05:30:00,2013-11-02 11:33:00,378,143.319
2013-11-03 01:44:00,2013-11-03 02:33:00,64,19.999000000000002
2013-11-03 13:27:00,2013-11-03 15:21:00,129,69.99100000000001
2013-11-03 16:27:00,2013-11-03 17:21:00,69,13.312999999999999
2013-11-03 21:00:00,2013-11-03 21:44:00,59,13.326
2013-11-03 23:28:00,2013-11-04 00:49:00,96,43.339
2013-11-04 03:11:00,2013-11-04 04:44:00,108,43.336
2013-11-04 08:15:00,2013-11-04 11:37:00,217,36.669
2013-11-06 05:57:00,2013-11-06 08:33:00,171,33.346
2013-11-09 02:19:00,2013-11-09 05:17:00,193,136.686
2013-11-10 01:25:00,2013-11-10 06:59:00,349,99.988
2013-11-12 04:36:00,2013-11-12 13:52:00,571,123.247
2013-11-18 11:07:00,2013-11-18 12:35:00,103,10.021
2013-11-19 07:46:00,2013-11-19 13:19:00,348,86.636
2013-11-21 19:14:00,2013-11-21 21:06:00,127,29.987000000000002
2013-11-29 09:47:00,2013-11-29 14:41:00,309,96.648
2013-11-29 18:49:00,2013-11-29 21:37:00,183,46.650000000000006
2013-12-05 08:37:00,2013-12-05 13:55:00,333,143.35
2013-12-08 09:58:00,2013-12-08 11:27:00,104,29.999000000000002
2013-12-08 14:19:00,2013-12-09 01:32:00,688,119.97300000000001
2013-12-09 02:51:00,2013-12-09 05:21:00,165,23.315000000000005
2013-12-13 06:12:00,2013-12-13 12:02:00,365,96.64200000000002
2013-12-15 04:45:00,2013-12-15 05:45:00,75,23.324
2013-12-17 04:38:00,2013-12-17 07:54:00,211,49.958
2013-12-19 06:58:00,2013-12-19 11:25:00,282,43.30200000000001
2013-12-19 13:46:00,2013-12-19 15:02:00,91,33.329
2013-12-20 13:59:00,2013-12-20 14:36:00,52,13.324000000000002
2013-12-21 15:06:00,2013-12-21 17:31:00,160,19.966
2013-12-22 07:52:00,2013-12-22 08:11:00,34,10.001999999999999
2013-12-22 14:57:00,2013-12-22 17:01:00,139,46.651
2013-12-22 20:05:00,2013-12-22 20:29:00,39,13.325
2013-12-23 19:58:00,2013-12-24 02:31:00,408,69.977
2013-12-24 12:44:00,2013-12-24 22:52:00,623,139.97699999999998
2013-12-25 04:49:00,2013-12-25 08:44:00,250,46.62000000000001
2013-12-27 11:19:00,2013-12-27 17:16:00,372,136.637
2014-01-02 05:35:00,2014-01-02 10:05:00,285,29.956
2014-01-02 11:18:00,2014-01-02 12:34:00,91,10.02
2014-01-02 16:31:00,2014-01-02 17:26:00,70,13.341000000000001
2014-01-03 12:44:00,2014-01-03 15:23:00,174,26.681999999999995
2014-01-03 21:38:00,2014-01-03 22:16:00,53,63.336
2014-01-06 06:24:00,2014-01-06 10:58:00,289,106.648
2014-01-06 14:30:00,2014-01-06 20:58:00,403,80.013
2014-01-07 01:12:00,2014-01-07 02:28:00,91,16.669000000000004
2014-01-09 04:33:00,2014-01-09 12:04:00,466,206.637
2014-01-09 22:43:00,2014-01-09 23:07:00,39,16.669999999999998
2014-01-10 01:23:00,2014-01-10 02:04:00,56,19.990000000000002
2014-01-10 03:33:00,2014-01-10 04:15:00,57,23.345
2014-01-11 09:13:00,2014-01-11 14:14:00,316,83.32
2014-01-13 12:05:00,2014-01-13 15:06:00,196,23.301000000000002
2014-01-14 05:53:00,2014-01-14 07:42:00,124,46.666
2014-01-16 04:50:00,2014-01-16 06:00:00,85,10.004999999999999
2014-01-16 11:42:00,2014-01-16 13:06:00,99,13.299000000000001
2014-01-16 23:06:00,2014-01-17 02:32:00,221,33.294000000000004
2014-01-17 12:30:00,2014-01-17 14:33:00,138,13.326
2014-01-17 18:46:00,2014-01-17 21:49:00,198,26.696
2014-01-20 13:09:00,2014-01-20 14:46:00,112,23.325999999999993
2014-01-21 17:07:00,2014-01-21 20:45:00,233,33.336999999999996
2014-01-27 04:59:00,2014-01-27 07:19:00,155,13.315000000000001
2014-02-01 11:31:00,2014-02-01 14:15:00,179,33.312
2014-02-07 02:21:00,2014-02-07 08:59:00,413,123.29299999999999
2014-02-07 13:48:00,2014-02-07 16:21:00,168,20.001000000000005
2014-02-07 17:23:00,2014-02-07 19:13:00,125,16.649
2014-02-08 14:37:00,2014-02-08 18:22:00,240,26.665
2014-02-09 06:46:00,2014-02-09 07:36:00,65,23.331
2014-02-09 15:42:00,2014-02-09 22:04:00,397,113.28999999999999
2014-02-11 09:31:00,2014-02-11 12:00:00,164,23.34
2014-02-12 23:57:00,2014-02-13 02:04:00,142,26.637
2014-02-15 01:21:00,2014-02-15 04:12:00,186,26.648
2014-02-16 01:42:00,2014-02-16 03:03:00,96,26.654000000000003
2014-02-18 18:12:00,2014-02-18 19:29:00,92,13.353000000000003
2014-02-20 19:51:00,2014-02-21 03:38:00,482,89.94100000000002
2014-02-21 14:03:00,2014-02-21 16:13:00,145,30.004000000000005
2014-03-02 02:11:00,2014-03-02 04:31:00,155,30.023
2014-03-07 16:26:00,2014-03-07 17:41:00,90,19.997
2014-03-14 20:28:00,2014-03-14 22:20:00,127,43.322
2014-03-18 06:23:00,2014-03-18 07:28:00,80,10.013000000000002
2014-03-21 03:33:00,2014-03-21 04:07:00,49,10.005
2014-03-22 14:38:00,2014-03-22 15:19:00,56,49.998999999999995
2014-03-23 04:44:00,2014-03-23 05:32:00,63,26.664
2014-03-25 21:44:00,2014-03-26 03:59:00,390,96.65
2014-04-04 21:27:00,2014-04-04 22:12:00,60,10.012999999999998
2014-04-04 23:43:00,2014-04-05 03:18:00,230,33.355000000000004
2014-04-05 06:57:00,2014-04-05 08:23:00,101,20.008
2014-04-06 14:41:00,2014-04-06 15:35:00,69,13.326
2014-04-06 19:23:00,2014-04-06 23:05:00,237,43.28999999999999
2014-04-08 08:23:00,2014-04-08 09:32:00,84,69.995
2014-04-11 02:16:00,2014-04-11 04:32:00,151,19.962
2014-04-12 17:59:00,2014-04-12 19:33:00,109,19.991
2014-04-17 17:01:00,2014-04-17 19:42:00,176,43.314
2014-04-18 00:03:00,2014-04-18 00:49:00,61,13.332
2014-04-23 10:24:00,2014-04-23 11:33:00,84,23.347
2014-04-23 13:57:00,2014-04-23 15:28:00,106,40.0
2014-05-07 02:38:00,2014-05-07 07:30:00,307,136.675
2014-05-08 06:20:00,2014-05-08 09:33:00,208,113.31700000000001
2014-05-08 10:38:00,2014-05-08 12:06:00,103,69.99600000000001
2014-05-09 08:51:00,2014-05-09 11:54:00,198,43.338
2014-05-09 13:05:00,2014-05-09 13:29:00,39,16.658
2014-05-09 15:48:00,2014-05-09 17:00:00,87,96.66399999999999
2014-05-10 18:23:00,2014-05-10 20:41:00,153,73.34
2014-05-11 04:49:00,2014-05-11 06:00:00,86,10.009
2014-05-11 07:28:00,2014-05-11 10:43:00,210,79.97
2014-05-12 13:11:00,2014-05-12 14:10:00,74,16.659000000000002
2014-05-18 17:10:00,2014-05-18 19:20:00,145,33.339
2014-05-22 23:54:00,2014-05-23 00:11:00,32,143.33100000000002
2014-05-23 06:27:00,2014-05-23 06:50:00,38,19.994
2014-05-23 14:38:00,2014-05-23 16:35:00,132,16.671
2014-06-05 09:16:00,2014-06-05 12:27:00,206,93.35299999999998
2014-06-06 05:47:00,2014-06-06 09:36:00,244,96.66400000000002
2014-06-08 06:13:00,2014-06-08 07:43:00,105,43.31699999999999
2014-06-11 05:34:00,2014-06-11 05:57:00,38,69.998
2014-06-13 07:09:00,2014-06-13 07:24:00,30,39.998999999999995
2014-06-24 15:15:00,2014-06-24 16:50:00,110,259.99699999999996
2014-06-27 17:28:00,2014-06-27 19:25:00,132,33.308
2014-06-27 20:46:00,2014-06-27 21:01:00,30,13.332999999999998
2014-07-05 16:40:00,2014-07-05 18:40:00,135,76.66599999999998
2014-07-06 00:18:00,2014-07-06 00:42:00,39,23.336
2014-07-09 02:23:00,2014-07-09 04:05:00,117,50.028
2014-07-14 00:12:00,2014-07-14 01:56:00,119,63.324000000000005
2014-07-14 04:39:00,2014-07-14 06:34:00,130,36.681
2014-08-03 09:00:00,2014-08-03 10:57:00,132,56.676
2014-08-09 08:28:00,2014-08-09 09:51:00,98,63.342
2014-08-10 19:39:00,2014-08-10 20:28:00,64,40.00200000000001
2014-08-11 00:19:00,2014-08-11 00:43:00,39,13.328000000000003
2014-08-11 10:00:00,2014-08-11 10:23:00,38,36.672
2014-08-12 02:58:00,2014-08-12 07:08:00,265,126.624
2014-08-12 15:05:00,2014-08-12 15:46:00,56,20.0
2014-08-17 08:25:00,2014-08-17 17:39:00,569,400.03
2014-08-17 20:03:00,2014-08-17 21:22:00,94,90.017
2014-08-18 08:00:00,2014-08-18 10:24:00,159,26.662
2014-08-22 09:27:00,2014-08-22 10:21:00,69,23.320999999999998
2014-08-22 11:41:00,2014-08-22 15:04:00,218,46.641
2014-08-23 14:41:00,2014-08-23 15:16:00,50,36.658
2014-08-24 12:36:00,2014-08-24 13:18:00,57,39.996
2014-08-29 10:53:00,2014-08-29 12:19:00,101,33.32600000000001
2014-08-30 10:55:00,2014-08-30 11:11:00,31,20.003
2014-08-31 04:37:00,2014-08-31 06:04:00,102,19.99
2014-08-31 09:13:00,2014-08-31 09:51:00,53,96.667
2014-08-31 12:25:00,2014-08-31 14:32:00,142,93.354
2014-09-08 10:16:00,2014-09-08 10:53:00,52,19.999000000000002
2014-09-14 00:43:00,2014-09-14 02:01:00,93,20.017
2014-09-14 03:19:00,2014-09-14 04:42:00,98,26.643000000000008
2014-09-14 05:45:00,2014-09-14 08:42:00,192,79.979
2014-09-14 10:22:00,2014-09-14 11:26:00,79,20.004
2014-09-14 22:51:00,2014-09-15 00:22:00,106,16.641000000000002
2014-09-22 02:26:00,2014-09-22 03:50:00,99,196.67000000000002
2014-09-24 13:03:00,2014-09-24 16:44:00,236,76.62599999999999
2014-09-30 04:38:00,2014-09-30 13:26:00,543,203.305
2014-10-01 21:43:00,2014-10-01 22:01:00,33,13.331
2014-10-03 04:53:00,2014-10-03 06:36:00,118,13.326000000000004
2014-10-07 13:31:00,2014-10-07 16:42:00,206,109.96900000000001
2014-10-08 02:24:00,2014-10-08 02:56:00,47,26.663
2014-10-11 21:52:00,2014-10-11 22:14:00,37,13.337
2014-10-13 12:47:00,2014-10-13 16:27:00,235,123.30400000000002
2014-10-14 17:24:00,2014-10-14 18:21:00,72,13.338
2014-10-15 04:08:00,2014-10-15 06:15:00,142,43.33
2014-10-15 11:35:00,2014-10-15 12:38:00,78,30.013000000000005
2014-10-17 02:50:00,2014-10-17 03:28:00,53,20.012999999999998
2014-10-17 08:55:00,2014-10-17 09:20:00,40,13.331
2014-10-19 04:03:00,2014-10-19 13:21:00,573,413.305
2014-10-20 00:36:00,2014-10-20 03:29:00,188,63.319
2014-10-21 12:11:00,2014-10-21 17:51:00,355,133.305
2014-10-22 21:23:00,2014-10-22 22:53:00,105,13.305
2014-10-22 23:56:00,2014-10-23 00:47:00,66,16.672
2014-10-24 21:52:00,2014-10-24 23:13:00,96,13.338000000000001
2014-10-25 00:59:00,2014-10-25 02:20:00,96,19.984
2014-10-25 04:37:00,2014-10-25 05:41:00,79,19.991999999999997
2014-11-03 04:35:00,2014-11-03 06:29:00,129,73.332
2014-11-04 02:59:00,2014-11-04 05:30:00,166,23.364
2014-11-05 12:26:00,2014-11-05 13:46:00,95,13.321000000000003
2014-11-05 15:16:00,2014-11-05 18:09:00,188,23.325999999999993
2014-11-10 09:39:00,2014-11-10 12:05:00,161,20.005000000000003
2014-11-16 15:27:00,2014-11-16 19:45:00,273,43.318999999999996
2014-11-22 15:04:00,2014-11-22 19:04:00,255,59.97500000000001
2014-11-24 02:26:00,2014-11-24 06:37:00,266,39.983
2014-12-04 18:26:00,2014-12-05 01:28:00,437,79.993
2014-12-05 03:58:00,2014-12-05 05:36:00,113,26.654000000000003
2014-12-07 08:22:00,2014-12-07 18:24:00,617,133.26600000000002
2014-12-10 02:17:00,2014-12-10 03:05:00,63,26.660000000000004
2014-12-10 04:11:00,2014-12-10 06:47:00,171,66.676
2014-12-10 08:03:00,2014-12-10 10:25:00,157,30.048999999999996
2014-12-10 23:33:00,2014-12-11 00:17:00,59,26.667
2014-12-11 04:41:00,2014-12-11 06:23:00,117,119.99600000000002
2014-12-11 09:08:00,2014-12-11 11:13:00,140,86.63999999999999
2014-12-11 13:08:00,2014-12-11 13:23:00,30,19.997999999999998
2014-12-11 18:47:00,2014-12-11 20:03:00,91,26.659000000000002
2014-12-11 22:46:00,2014-12-12 00:43:00,132,43.334999999999994
2014-12-12 01:47:00,2014-12-12 02:32:00,60,53.338
2014-12-12 03:56:00,2014-12-12 05:29:00,108,26.668000000000006
2014-12-12 08:45:00,2014-12-12 14:03:00,333,219.95300000000003
2014-12-12 23:09:00,2014-12-13 00:19:00,85,16.638
2014-12-15 05:34:00,2014-12-15 07:23:00,124,40.007999999999996
2014-12-15 16:39:00,2014-12-15 16:56:00,32,16.663
2014-12-16 07:09:00,2014-12-16 08:15:00,81,26.677000000000003
2014-12-16 09:26:00,2014-12-16 10:36:00,85,19.991
2014-12-18 12:51:00,2014-12-18 14:41:00,125,16.668999999999997
2014-12-18 16:04:00,2014-12-18 17:34:00,105,26.654000000000003
2014-12-19 04:58:00,2014-12-19 06:46:00,123,16.649
2014-12-19 22:38:00,2014-12-19 23:17:00,54,23.323999999999998
2014-12-20 01:11:00,2014-12-20 02:21:00,85,13.334999999999997
2014-12-20 05:18:00,2014-12-20 06:14:00,71,30.005
2014-12-20 07:50:00,2014-12-20 08:05:00,30,23.332
2014-12-20 11:27:00,2014-12-20 12:01:00,49,10.001
2014-12-21 13:29:00,2014-12-21 17:18:00,244,39.95
2014-12-21 18:44:00,2014-12-22 03:25:00,536,143.35299999999998
2014-12-22 06:39:00,2014-12-22 10:40:00,256,110.05099999999999
2014-12-23 10:55:00,2014-12-23 14:00:00,200,43.306000000000004
2014-12-24 01:45:00,2014-12-24 07:48:00,378,143.33300000000003
2014-12-24 10:00:00,2014-12-24 10:56:00,71,23.343
2014-12-24 20:18:00,2014-12-25 00:09:00,246,93.34700000000001
2014-12-25 01:40:00,2014-12-25 06:37:00,312,116.635
2014-12-25 08:57:00,2014-12-25 10:24:00,102,33.32799999999999
2014-12-29 15:36:00,2014-12-29 17:28:00,127,16.679
2015-01-02 02:14:00,2015-01-02 03:43:00,104,19.993
2015-01-02 12:03:00,2015-01-02 13:39:00,111,56.657999999999994
2015-01-02 15:23:00,2015-01-02 19:29:00,261,53.316
2015-01-03 06:25:00,2015-01-03 07:27:00,77,123.33600000000001
2015-01-04 21:11:00,2015-01-04 21:52:00,56,10.001000000000001
2015-01-08 01:20:00,2015-01-08 02:05:00,60,23.336
2015-01-09 05:03:00,2015-01-09 09:50:00,302,136.673
2015-01-10 03:19:00,2015-01-10 07:33:00,269,33.342
2015-01-10 09:42:00,2015-01-10 10:14:00,47,13.344999999999999
2015-01-10 14:16:00,2015-01-10 14:34:00,33,16.673000000000002
2015-01-11 12:03:00,2015-01-11 12:59:00,71,20.015
2015-01-12 14:31:00,2015-01-12 14:48:00,32,10.004000000000001
2015-01-13 06:06:00,2015-01-13 08:26:00,155,43.304
2015-01-14 06:39:00,2015-01-14 08:05:00,101,106.67500000000001
2015-01-14 09:06:00,2015-01-14 11:15:00,144,30.017000000000003
2015-01-15 05:56:00,2015-01-15 17:22:00,701,260.046
2015-01-16 05:25:00,2015-01-16 06:10:00,60,10.009
2015-01-19 08:07:00,2015-01-19 17:30:00,578,73.416
2015-01-20 03:57:00,2015-01-20 08:42:00,300,53.307
2015-01-24 07:09:00,2015-01-24 11:49:00,295,49.971000000000004
2015-01-26 06:39:00,2015-01-26 08:29:00,125,20.002000000000002
2015-01-26 12:39:00,2015-01-26 16:09:00,225,53.298
2015-01-28 14:41:00,2015-01-28 19:11:00,285,159.998
2015-01-29 00:38:00,2015-01-29 02:34:00,131,26.672
2015-01-29 18:43:00,2015-01-29 19:10:00,42,13.330000000000002
